 2020 5
 5.000000e-01  1.000000e+00 -3.181609e+00 0.000000e+00 9.325000e-01 0.000000e+00
 2.895596e-01  1.572560e+00 -2.023203e+00 0.000000e+00 2.936672e+00 9.999900e-01 
 4.565385e-01  1.590154e+00 -2.000817e+00 0.000000e+00 2.948969e+00 9.994898e-01 
 4.612070e-01  1.598640e+00 -1.990197e+00 0.000000e+00 2.954452e+00 9.989895e-01 
 4.637867e-01  1.605233e+00 -1.982023e+00 0.000000e+00 2.958519e+00 9.984893e-01 
 4.655796e-01  1.610841e+00 -1.975123e+00 0.000000e+00 2.961848e+00 9.979890e-01 
 4.669533e-01  1.615817e+00 -1.969040e+00 0.000000e+00 2.964704e+00 9.974888e-01 
 4.680657e-01  1.620344e+00 -1.963539e+00 0.000000e+00 2.967223e+00 9.969885e-01 
 4.689992e-01  1.624531e+00 -1.958478e+00 0.000000e+00 2.969486e+00 9.964883e-01 
 4.698027e-01  1.628449e+00 -1.953767e+00 0.000000e+00 2.971548e+00 9.959880e-01 
 4.705075e-01  1.632146e+00 -1.949341e+00 0.000000e+00 2.973444e+00 9.954878e-01 
 4.711346e-01  1.635659e+00 -1.945154e+00 0.000000e+00 2.975201e+00 9.949875e-01 
 4.716992e-01  1.639014e+00 -1.941172e+00 0.000000e+00 2.976841e+00 9.944873e-01 
 4.722123e-01  1.642234e+00 -1.937367e+00 0.000000e+00 2.978377e+00 9.939871e-01 
 4.726824e-01  1.645334e+00 -1.933717e+00 0.000000e+00 2.979824e+00 9.934868e-01 
 4.731158e-01  1.648328e+00 -1.930204e+00 0.000000e+00 2.981191e+00 9.929866e-01 
 4.735178e-01  1.651227e+00 -1.926815e+00 0.000000e+00 2.982487e+00 9.924863e-01 
 4.738925e-01  1.654041e+00 -1.923537e+00 0.000000e+00 2.983718e+00 9.919861e-01 
 4.742432e-01  1.656778e+00 -1.920359e+00 0.000000e+00 2.984892e+00 9.914858e-01 
 4.745728e-01  1.659444e+00 -1.917274e+00 0.000000e+00 2.986011e+00 9.909856e-01 
 4.748835e-01  1.662045e+00 -1.914273e+00 0.000000e+00 2.987082e+00 9.904853e-01 
 4.751774e-01  1.664587e+00 -1.911350e+00 0.000000e+00 2.988108e+00 9.899851e-01 
 4.754561e-01  1.667073e+00 -1.908499e+00 0.000000e+00 2.989092e+00 9.894849e-01 
 4.757211e-01  1.669509e+00 -1.905716e+00 0.000000e+00 2.990037e+00 9.889846e-01 
 4.759735e-01  1.671896e+00 -1.902994e+00 0.000000e+00 2.990946e+00 9.884844e-01 
 4.762146e-01  1.674239e+00 -1.900332e+00 0.000000e+00 2.991821e+00 9.879841e-01 
 4.764452e-01  1.676539e+00 -1.897724e+00 0.000000e+00 2.992664e+00 9.874839e-01 
 4.766662e-01  1.678801e+00 -1.895168e+00 0.000000e+00 2.993478e+00 9.869836e-01 
 4.768783e-01  1.681025e+00 -1.892660e+00 0.000000e+00 2.994263e+00 9.864834e-01 
 4.770822e-01  1.683214e+00 -1.890198e+00 0.000000e+00 2.995021e+00 9.859831e-01 
 4.772785e-01  1.685370e+00 -1.887780e+00 0.000000e+00 2.995755e+00 9.854829e-01 
 4.774677e-01  1.687495e+00 -1.885403e+00 0.000000e+00 2.996464e+00 9.849826e-01 
 4.776502e-01  1.689590e+00 -1.883066e+00 0.000000e+00 2.997151e+00 9.844824e-01 
 4.778266e-01  1.691656e+00 -1.880766e+00 0.000000e+00 2.997816e+00 9.839822e-01 
 4.779971e-01  1.693695e+00 -1.878501e+00 0.000000e+00 2.998460e+00 9.834819e-01 
 4.781623e-01  1.695709e+00 -1.876271e+00 0.000000e+00 2.999085e+00 9.829817e-01 
 4.783223e-01  1.697697e+00 -1.874073e+00 0.000000e+00 2.999691e+00 9.824814e-01 
 4.784774e-01  1.699662e+00 -1.871906e+00 0.000000e+00 3.000279e+00 9.819812e-01 
 4.786281e-01  1.701605e+00 -1.869770e+00 0.000000e+00 3.000849e+00 9.814809e-01 
 4.787744e-01  1.703525e+00 -1.867661e+00 0.000000e+00 3.001403e+00 9.809807e-01 
 4.789166e-01  1.705425e+00 -1.865581e+00 0.000000e+00 3.001941e+00 9.804804e-01 
 4.790550e-01  1.707305e+00 -1.863527e+00 0.000000e+00 3.002463e+00 9.799802e-01 
 4.791897e-01  1.709166e+00 -1.861498e+00 0.000000e+00 3.002971e+00 9.794799e-01 
 4.793210e-01  1.711008e+00 -1.859494e+00 0.000000e+00 3.003465e+00 9.789797e-01 
 4.794489e-01  1.712832e+00 -1.857514e+00 0.000000e+00 3.003945e+00 9.784795e-01 
 4.795736e-01  1.714639e+00 -1.855556e+00 0.000000e+00 3.004411e+00 9.779792e-01 
 4.796954e-01  1.716429e+00 -1.853621e+00 0.000000e+00 3.004865e+00 9.774790e-01 
 4.798142e-01  1.718203e+00 -1.851707e+00 0.000000e+00 3.005306e+00 9.769787e-01 
 4.799303e-01  1.719962e+00 -1.849814e+00 0.000000e+00 3.005736e+00 9.764785e-01 
 4.800438e-01  1.721705e+00 -1.847940e+00 0.000000e+00 3.006154e+00 9.759782e-01 
 4.801548e-01  1.723434e+00 -1.846087e+00 0.000000e+00 3.006560e+00 9.754780e-01 
 4.802633e-01  1.725149e+00 -1.844251e+00 0.000000e+00 3.006956e+00 9.749777e-01 
 4.803696e-01  1.726850e+00 -1.842435e+00 0.000000e+00 3.007341e+00 9.744775e-01 
 4.804736e-01  1.728538e+00 -1.840636e+00 0.000000e+00 3.007716e+00 9.739773e-01 
 4.805755e-01  1.730213e+00 -1.838854e+00 0.000000e+00 3.008081e+00 9.734770e-01 
 4.806753e-01  1.731875e+00 -1.837089e+00 0.000000e+00 3.008436e+00 9.729768e-01 
 4.807731e-01  1.733526e+00 -1.835340e+00 0.000000e+00 3.008782e+00 9.724765e-01 
 4.808691e-01  1.735164e+00 -1.833607e+00 0.000000e+00 3.009119e+00 9.719763e-01 
 4.809632e-01  1.736791e+00 -1.831889e+00 0.000000e+00 3.009446e+00 9.714760e-01 
 4.810555e-01  1.738407e+00 -1.830187e+00 0.000000e+00 3.009765e+00 9.709758e-01 
 4.811462e-01  1.740012e+00 -1.828498e+00 0.000000e+00 3.010076e+00 9.704755e-01 
 4.812352e-01  1.741606e+00 -1.826825e+00 0.000000e+00 3.010378e+00 9.699753e-01 
 4.813226e-01  1.743190e+00 -1.825165e+00 0.000000e+00 3.010673e+00 9.694750e-01 
 4.814085e-01  1.744764e+00 -1.823518e+00 0.000000e+00 3.010959e+00 9.689748e-01 
 4.814928e-01  1.746328e+00 -1.821885e+00 0.000000e+00 3.011238e+00 9.684746e-01 
 4.815758e-01  1.747882e+00 -1.820265e+00 0.000000e+00 3.011509e+00 9.679743e-01 
 4.816574e-01  1.749427e+00 -1.818657e+00 0.000000e+00 3.011773e+00 9.674741e-01 
 4.817376e-01  1.750963e+00 -1.817062e+00 0.000000e+00 3.012030e+00 9.669738e-01 
 4.818165e-01  1.752490e+00 -1.815479e+00 0.000000e+00 3.012280e+00 9.664736e-01 
 4.818941e-01  1.754008e+00 -1.813907e+00 0.000000e+00 3.012523e+00 9.659733e-01 
 4.819705e-01  1.755518e+00 -1.812347e+00 0.000000e+00 3.012759e+00 9.654731e-01 
 4.820458e-01  1.757020e+00 -1.810799e+00 0.000000e+00 3.012989e+00 9.649728e-01 
 4.821198e-01  1.758513e+00 -1.809261e+00 0.000000e+00 3.013213e+00 9.644726e-01 
 4.821928e-01  1.759998e+00 -1.807734e+00 0.000000e+00 3.013430e+00 9.639724e-01 
 4.822647e-01  1.761476e+00 -1.806218e+00 0.000000e+00 3.013641e+00 9.634721e-01 
 4.823355e-01  1.762946e+00 -1.804712e+00 0.000000e+00 3.013846e+00 9.629719e-01 
 4.824052e-01  1.764408e+00 -1.803216e+00 0.000000e+00 3.014046e+00 9.624716e-01 
 4.824740e-01  1.765863e+00 -1.801730e+00 0.000000e+00 3.014239e+00 9.619714e-01 
 4.825418e-01  1.767311e+00 -1.800254e+00 0.000000e+00 3.014427e+00 9.614711e-01 
 4.826087e-01  1.768752e+00 -1.798787e+00 0.000000e+00 3.014610e+00 9.609709e-01 
 4.826746e-01  1.770186e+00 -1.797330e+00 0.000000e+00 3.014786e+00 9.604706e-01 
 4.827396e-01  1.771614e+00 -1.795882e+00 0.000000e+00 3.014958e+00 9.599704e-01 
 4.828038e-01  1.773035e+00 -1.794443e+00 0.000000e+00 3.015124e+00 9.594701e-01 
 4.828671e-01  1.774449e+00 -1.793012e+00 0.000000e+00 3.015286e+00 9.589699e-01 
 4.829296e-01  1.775857e+00 -1.791591e+00 0.000000e+00 3.015442e+00 9.584697e-01 
 4.829912e-01  1.777258e+00 -1.790178e+00 0.000000e+00 3.015593e+00 9.579694e-01 
 4.830521e-01  1.778654e+00 -1.788773e+00 0.000000e+00 3.015740e+00 9.574692e-01 
 4.831122e-01  1.780044e+00 -1.787377e+00 0.000000e+00 3.015881e+00 9.569689e-01 
 4.831716e-01  1.781427e+00 -1.785989e+00 0.000000e+00 3.016018e+00 9.564687e-01 
 4.832302e-01  1.782805e+00 -1.784608e+00 0.000000e+00 3.016151e+00 9.559684e-01 
 4.832881e-01  1.784177e+00 -1.783236e+00 0.000000e+00 3.016279e+00 9.554682e-01 
 4.833453e-01  1.785544e+00 -1.781871e+00 0.000000e+00 3.016402e+00 9.549679e-01 
 4.834018e-01  1.786905e+00 -1.780514e+00 0.000000e+00 3.016521e+00 9.544677e-01 
 4.834576e-01  1.788261e+00 -1.779164e+00 0.000000e+00 3.016636e+00 9.539674e-01 
 4.835128e-01  1.789611e+00 -1.777821e+00 0.000000e+00 3.016746e+00 9.534672e-01 
 4.835673e-01  1.790956e+00 -1.776486e+00 0.000000e+00 3.016852e+00 9.529670e-01 
 4.836213e-01  1.792296e+00 -1.775158e+00 0.000000e+00 3.016955e+00 9.524667e-01 
 4.836746e-01  1.793631e+00 -1.773837e+00 0.000000e+00 3.017053e+00 9.519665e-01 
 4.837273e-01  1.794961e+00 -1.772522e+00 0.000000e+00 3.017147e+00 9.514662e-01 
 4.837794e-01  1.796286e+00 -1.771215e+00 0.000000e+00 3.017237e+00 9.509660e-01 
 4.838309e-01  1.797607e+00 -1.769914e+00 0.000000e+00 3.017324e+00 9.504657e-01 
 4.838819e-01  1.798922e+00 -1.768619e+00 0.000000e+00 3.017406e+00 9.499655e-01 
 4.839324e-01  1.800233e+00 -1.767331e+00 0.000000e+00 3.017485e+00 9.494652e-01 
 4.839823e-01  1.801540e+00 -1.766050e+00 0.000000e+00 3.017560e+00 9.489650e-01 
 4.840316e-01  1.802842e+00 -1.764774e+00 0.000000e+00 3.017632e+00 9.484648e-01 
 4.840805e-01  1.804139e+00 -1.763505e+00 0.000000e+00 3.017700e+00 9.479645e-01 
 4.841288e-01  1.805432e+00 -1.762242e+00 0.000000e+00 3.017764e+00 9.474643e-01 
 4.841767e-01  1.806721e+00 -1.760985e+00 0.000000e+00 3.017825e+00 9.469640e-01 
 4.842240e-01  1.808006e+00 -1.759734e+00 0.000000e+00 3.017883e+00 9.464638e-01 
 4.842709e-01  1.809286e+00 -1.758489e+00 0.000000e+00 3.017937e+00 9.459635e-01 
 4.843173e-01  1.810562e+00 -1.757249e+00 0.000000e+00 3.017988e+00 9.454633e-01 
 4.843633e-01  1.811835e+00 -1.756015e+00 0.000000e+00 3.018036e+00 9.449630e-01 
 4.844088e-01  1.813103e+00 -1.754787e+00 0.000000e+00 3.018080e+00 9.444628e-01 
 4.844539e-01  1.814367e+00 -1.753564e+00 0.000000e+00 3.018121e+00 9.439625e-01 
 4.844985e-01  1.815628e+00 -1.752347e+00 0.000000e+00 3.018159e+00 9.434623e-01 
 4.845427e-01  1.816884e+00 -1.751135e+00 0.000000e+00 3.018194e+00 9.429621e-01 
 4.845865e-01  1.818137e+00 -1.749928e+00 0.000000e+00 3.018226e+00 9.424618e-01 
 4.846298e-01  1.819386e+00 -1.748726e+00 0.000000e+00 3.018255e+00 9.419616e-01 
 4.846728e-01  1.820632e+00 -1.747530e+00 0.000000e+00 3.018280e+00 9.414613e-01 
 4.847154e-01  1.821873e+00 -1.746339e+00 0.000000e+00 3.018303e+00 9.409611e-01 
 4.847576e-01  1.823112e+00 -1.745153e+00 0.000000e+00 3.018323e+00 9.404608e-01 
 4.847994e-01  1.824347e+00 -1.743972e+00 0.000000e+00 3.018340e+00 9.399606e-01 
 4.848408e-01  1.825578e+00 -1.742795e+00 0.000000e+00 3.018354e+00 9.394603e-01 
 4.848819e-01  1.826806e+00 -1.741624e+00 0.000000e+00 3.018366e+00 9.389601e-01 
 4.849225e-01  1.828030e+00 -1.740457e+00 0.000000e+00 3.018374e+00 9.384598e-01 
 4.849629e-01  1.829251e+00 -1.739296e+00 0.000000e+00 3.018380e+00 9.379596e-01 
 4.850029e-01  1.830469e+00 -1.738138e+00 0.000000e+00 3.018383e+00 9.374594e-01 
 4.850425e-01  1.831684e+00 -1.736986e+00 0.000000e+00 3.018384e+00 9.369591e-01 
 4.850818e-01  1.832895e+00 -1.735838e+00 0.000000e+00 3.018382e+00 9.364589e-01 
 4.851208e-01  1.834103e+00 -1.734694e+00 0.000000e+00 3.018377e+00 9.359586e-01 
 4.851594e-01  1.835309e+00 -1.733555e+00 0.000000e+00 3.018370e+00 9.354584e-01 
 4.851977e-01  1.836511e+00 -1.732421e+00 0.000000e+00 3.018360e+00 9.349581e-01 
 4.852357e-01  1.837710e+00 -1.731290e+00 0.000000e+00 3.018347e+00 9.344579e-01 
 4.852734e-01  1.838906e+00 -1.730164e+00 0.000000e+00 3.018332e+00 9.339576e-01 
 4.853108e-01  1.840099e+00 -1.729042e+00 0.000000e+00 3.018315e+00 9.334574e-01 
 4.853479e-01  1.841289e+00 -1.727925e+00 0.000000e+00 3.018295e+00 9.329572e-01 
 4.853847e-01  1.842476e+00 -1.726812e+00 0.000000e+00 3.018273e+00 9.324569e-01 
 4.854211e-01  1.843660e+00 -1.725702e+00 0.000000e+00 3.018248e+00 9.319567e-01 
 4.854573e-01  1.844842e+00 -1.724597e+00 0.000000e+00 3.018221e+00 9.314564e-01 
 4.854932e-01  1.846020e+00 -1.723496e+00 0.000000e+00 3.018192e+00 9.309562e-01 
 4.855289e-01  1.847196e+00 -1.722399e+00 0.000000e+00 3.018161e+00 9.304559e-01 
